Surt,capture_time,url,mime,status,digest,length,offset,filename,month,year
"com,nbonews)/lexicon-pharmaceuticals-inc-lxrxs-financial-results-comparing-with-omeros-corporation-nasdaqomer",20190811015111,https://nbonews.com/lexicon-pharmaceuticals-inc-lxrxs-financial-results-comparing-with-omeros-corporation-nasdaqomer/,text/html,200,sha1:HDLDCLIJGXD34VBAZNAMKYGXKGA7NG2N,9487,584551311,CC-NEWS-20190810232859-00846.warc.gz,08,2019
"jp,mynavi,news)/article/20240424-2933772",20240424092452,https://news.mynavi.jp/article/20240424-2933772/,text/html,200,sha1:UKU66CGR65AIXXXQKIBY7GQBXJFXHSCX,36329,724241941,CC-NEWS-20240424083922-03663.warc.gz,04,2024
"hu,index)/belfold/2023/06/03/orban-viktor-recep-tayyip-erdogan-torokorszag-elnok-beiktatas",20230603100106,https://index.hu/belfold/2023/06/03/orban-viktor-recep-tayyip-erdogan-torokorszag-elnok-beiktatas/,text/html,200,sha1:JA4TG7GMHZKXIYECDMCKHYMCKUNNPAZS,21988,794146314,CC-NEWS-20230603085823-03062.warc.gz,06,2023
"com,wfmz)/news/pr_newswire/pr_newswire_food_beverages/pizza-hut-serves-up-newstalgia-with-campaign-celebrating-all-that-fans-know-and-love-about/article_4e4d4527-bd65-590d-af2b-1c98b6010d65.html",20210315125314,https://www.wfmz.com/news/pr_newswire/pr_newswire_food_beverages/pizza-hut-serves-up-newstalgia-with-campaign-celebrating-all-that-fans-know-and-love-about/article_4e4d4527-bd65-590d-af2b-1c98b6010d65.html,text/html,200,sha1:RNURUFBWKAJFO6UI44G7HOPJCVYTY2LK,54836,1016159984,CC-NEWS-20210315115742-00726.warc.gz,03,2021
"fr,lefigaro,immobilier)/annonces/annonce-67280722.html",20240420064613,https://immobilier.lefigaro.fr/annonces/annonce-67280722.html,text/html,200,sha1:5ZF5PZ4N2DELOA3AC4XUIUNUZRUYUWUW,146985,388020171,CC-NEWS-20240420061440-03592.warc.gz,04,2024
"com,mystateline)/news/politics/biden-urges-congress-to-tighten-gun-control-after-colorado-mass-shooting",20210323211314,https://www.mystateline.com/news/politics/biden-urges-congress-to-tighten-gun-control-after-colorado-mass-shooting/,text/html,200,sha1:CNOE4NALDFBJ5ATIGJ45H6E52C2IHPGF,56608,144854678,CC-NEWS-20210323210406-00875.warc.gz,03,2021
"net,ilsussidiario)/news/diretta-cremonese-vicenza-serie-b-streaming-video-dazn-per-risalire-la-china/2088942",20201107091751,https://www.ilsussidiario.net/news/diretta-cremonese-vicenza-serie-b-streaming-video-dazn-per-risalire-la-china/2088942/,text/html,200,sha1:37SBS7XJEGYA6YMLWI3ATCH5R2H3OTSA,23520,688762005,CC-NEWS-20201107080206-00563.warc.gz,11,2020
"mx,com,publimetro)/mx/noticias/2020/11/01/libia-grupos-paramilitares-afines-al-gobierno-libio-piden-su-integracion-en-una-guardia-nacional.html",20201101173715,https://www.publimetro.com.mx/mx/noticias/2020/11/01/libia-grupos-paramilitares-afines-al-gobierno-libio-piden-su-integracion-en-una-guardia-nacional.html,text/html,200,sha1:H7HCE24UF4FMMGZIDJ6DFMUEIT7KAZAE,13744,334827464,CC-NEWS-20201101170828-00461.warc.gz,11,2020
"es,ideal)/granada/201704/16/piden-carcel-quedarse-coches-20170416102133.html",20170417095720,http://www.ideal.es/granada/201704/16/piden-carcel-quedarse-coches-20170416102133.html,text/html,200,sha1:PIPNMFTYNLY6SZB45E4BLUUMJOYM5KUO,33443,905415935,CC-NEWS-20170417032608-00312.warc.gz,04,2017
"com,ohio)/sports/indians/2017-season-preview-edwin-encarnacion-adds-muscle-to-the-middle-of-indians-lineup-1.757695?cache=18961415304345/news/ohio%25&locallinksenabled=false",20170403000042,http://www.ohio.com/sports/indians/2017-season-preview-edwin-encarnacion-adds-muscle-to-the-middle-of-indians-lineup-1.757695?localLinksEnabled=false&cache=18961415304345%252525252525252525252525252525252525252525252525252525252fnews%252525252525252525252525252525252525252525252525252525252fohio%25252525252525252525,text/html,200,sha1:BPKNA4V5AYCG77UWCW3ZUOK2XIJU74D7,66208,788962121,CC-NEWS-20170402175050-00252.warc.gz,04,2017
"com,cbslocal,sacramento)/2019/08/23/tyler-rich-yuba-city-concert",20190823224452,https://sacramento.cbslocal.com/2019/08/23/tyler-rich-yuba-city-concert/,text/html,200,sha1:5VETTYVIFNKSHRZTGSBOIHECYOJ4MC7R,26486,496967748,CC-NEWS-20190823214042-00981.warc.gz,08,2019
"com,etvbharat)/hindi/delhi/bharat/133rd-birth-anniversary-of-maulana-abul-kalam-azad/na20211111160133403",20211111132318,https://www.etvbharat.com/hindi/delhi/bharat/133rd-birth-anniversary-of-maulana-abul-kalam-azad/na20211111160133403,text/html,200,sha1:XXIMBHOIJQDTWS76ECO6LHO4ZD7YQU64,13513,30403852,CC-NEWS-20211111132224-00314.warc.gz,11,2021
"kr,co,iusm)/news/articleview.html?idxno=893633",20201125114417,http://www.iusm.co.kr/news/articleView.html?idxno=893633,text/html,200,sha1:H6ZXKF4SBFIEDSPAHJCCCCPQWPTI7FLY,28811,626062149,CC-NEWS-20201125110751-00849.warc.gz,11,2020
"com,globo,valor)/brasil/noticia/2021/11/30/ocupacao-deve-continuar-a-crescer-mas-com-vagas-precarias-e-renda-menor-diz-lca.ghtml",20211130180232,https://valor.globo.com/brasil/noticia/2021/11/30/ocupacao-deve-continuar-a-crescer-mas-com-vagas-precarias-e-renda-menor-diz-lca.ghtml,text/html,200,sha1:DBZLMXPW6STIGHMWWCHCA4VRJLD4Q4L4,142483,64026120,CC-NEWS-20211130175956-00703.warc.gz,11,2021
"com,reuters,cn)/article/idcnl3s0ma06920140313",20170421134729,http://cn.reuters.com/article/idCNL3S0MA06920140313,text/html,200,sha1:6Y7UZ5BYR3HOPFVKWBBRNDCYJBC5JGA6,15340,317237146,CC-NEWS-20170421123317-00332.warc.gz,04,2017
"com,bbc)/sport/northern-ireland/61180576",20220421164058,https://www.bbc.com/sport/northern-ireland/61180576,text/html,200,sha1:HOJ2TZTXR3MV3VM4RCJXRRVVVMIAMRJZ,239715,912166496,CC-NEWS-20220421160413-00619.warc.gz,04,2022
"blog,medforth)/2021/11/18/france-and-yet-another-illegal-immigrant-enters-a-police-station-in-cannes-claiming-that-he-is-talking-to-allah-after-having-been-arrested-some-time-earlier",20211118163740,https://medforth.blog/2021/11/18/france-and-yet-another-illegal-immigrant-enters-a-police-station-in-cannes-claiming-that-he-is-talking-to-allah-after-having-been-arrested-some-time-earlier/,text/html,200,sha1:ELMM4VTMEUXGWZAGRAX4MJRHZTLQI7L2,22961,86445290,CC-NEWS-20211118163444-00468.warc.gz,11,2021
"pl,naszemiasto,zamosc)/kolejki-w-zamosciu-do-psychologa-na-nfz-terminy-na-24-06-2023/ar/c14p1-20521739",20230624001046,https://zamosc.naszemiasto.pl/kolejki-w-zamosciu-do-psychologa-na-nfz-terminy-na-24-06-2023/ar/c14p1-20521739,text/html,200,sha1:VW46HK5CXM2FKFDBHIWFV5WG2RI2VL3I,75338,263733800,CC-NEWS-20230623235130-03531.warc.gz,06,2023
"com,newmilfordspectrum)/sports/article/carolina-7-columbus-3-15952826.php",20210216033449,https://www.newmilfordspectrum.com/sports/article/Carolina-7-Columbus-3-15952826.php,text/html,200,sha1:OM2PE64BGWI7EC2AB2ARSHAKZEUG3CXO,19454,902312002,CC-NEWS-20210216015050-00252.warc.gz,02,2021
"it,telenord)/sampdoria-carovana-di-pullman-per-lecco-verso-le-3mila-presenze-71628",20240426135826,https://telenord.it/sampdoria-carovana-di-pullman-per-lecco-verso-le-3mila-presenze-71628,text/html,200,sha1:64IXU64IM75BFQNRC3IV5ODV3MUG3PLO,13053,475802906,CC-NEWS-20240426133348-03709.warc.gz,04,2024
"fr,telez)/guide-tv/ariol-107/641829050-ariol-107",20191228202403,https://www.telez.fr/guide-tv/ariol-107/641829050-ariol-107/,text/html,200,sha1:NBELMHDFBG6NS7T5YMF44BFC5SABT75Z,34158,582831377,CC-NEWS-20191228191701-00147.warc.gz,12,2019
"com,wccq)/expanded-phase-i-b-for-covid-19-vaccine-starts-thursday",20210224121408,https://www.wccq.com/expanded-phase-i-b-for-covid-19-vaccine-starts-thursday/,text/html,200,sha1:LNBG4TNDKPUTBDVNFAPRYJTQ7NB43KJB,24980,66131781,CC-NEWS-20210224121043-00402.warc.gz,02,2021
"com,bloomberg)/tosv2.html?url=l25ld3mvyxj0awnszxmvmjaymi0wnc0xmy9sdwxhlxmtbgvhzc1zahjpbmtzlxrvlw5hcnjvd2vzdc10aglzlxllyxitaw4tbgf0zxn0lwjyyxppbc1wb2xs&uuid=ea47cc58-bb5f-11ec-ba97-6c666a56684b&vid=",20220413193310,https://www.bloomberg.com/tosv2.html?vid=&uuid=ea47cc58-bb5f-11ec-ba97-6c666a56684b&url=L25ld3MvYXJ0aWNsZXMvMjAyMi0wNC0xMy9sdWxhLXMtbGVhZC1zaHJpbmtzLXRvLW5hcnJvd2VzdC10aGlzLXllYXItaW4tbGF0ZXN0LWJyYXppbC1wb2xs,text/html,200,sha1:V4LW223QWTBKUDBVRTC7ZHEZWLBP77HI,5054,909156703,CC-NEWS-20220413184859-00461.warc.gz,04,2022
"de,rnd)/reise/neues-gesetz-so-sollen-pauschalreisen-gegen-insolvenz-gesichert-werden-pvh3xadbwzgmefzhv7ifemrsqu.html",20210210150709,https://www.rnd.de/reise/neues-gesetz-so-sollen-pauschalreisen-gegen-insolvenz-gesichert-werden-PVH3XADBWZGMEFZHV7IFEMRSQU.html,text/html,200,sha1:XYJVAS3RA7THCGRH6NRW6NLI52BDQJAP,35722,396269466,CC-NEWS-20210210144722-00158.warc.gz,02,2021
"com,bangkokpost)/thailand/general/2298878/longer-drinking-hours-at-eateries-as-covid-controls-ease",20220422102749,https://www.bangkokpost.com/thailand/general/2298878/longer-drinking-hours-at-eateries-as-covid-controls-ease,text/html,200,sha1:2427U2UURF7JQM4MZK3QAPLKMZPJEXHF,40358,464394782,CC-NEWS-20220422100224-00636.warc.gz,04,2022
"com,beaumontenterprise)/news/us/article/era-of-active-shooter-fort-sumter-restricts-14286732.php",20190807135623,https://www.beaumontenterprise.com/news/us/article/Era-of-active-shooter-Fort-Sumter-restricts-14286732.php,text/html,200,sha1:34QYQG2UCOL3UJRFTZLP6UABENSTLHSM,24378,230586712,CC-NEWS-20190807133619-00809.warc.gz,08,2019
"com,pennlive)/nation-world/2019/12/hunting-family-feud-man-sprayed-brothers-stands-with-deer-repellent-michigan-dnr-says.html",20191211150524,https://www.pennlive.com/nation-world/2019/12/hunting-family-feud-man-sprayed-brothers-stands-with-deer-repellent-michigan-dnr-says.html,text/html,200,sha1:AACTRRBG6UTQI73S7ZMV343UPQIHW2KB,17462,103725590,CC-NEWS-20191211145655-02230.warc.gz,12,2019
"biz,cvbj)/the-5-craziest-bets-this-weekend.html",20211105044733,https://cvbj.biz/the-5-craziest-bets-this-weekend.html,text/html,200,sha1:MAEZOMCBXWYB3PD45US4JIWVVHHUFN3Z,33602,763213196,CC-NEWS-20211105033403-00185.warc.gz,11,2021
"au,com,farmweekly)/story/6339085/the-key-to-success-is-people?src=rss",20190820134451,https://www.farmweekly.com.au/story/6339085/the-key-to-success-is-people/?src=rss,text/html,200,sha1:INJZZJPA4Y7T2GEISGRC5P3O3VB36W5O,23906,274106284,CC-NEWS-20190820132047-00940.warc.gz,08,2019
"fr,leparisien)/faits-divers/faux-sacs-hermes-le-proces-plonge-au-coeur-du-business-des-peaux-de-crocodile-11-11-2020-8407784.php",20201111100240,https://www.leparisien.fr/faits-divers/faux-sacs-hermes-le-proces-plonge-au-coeur-du-business-des-peaux-de-crocodile-11-11-2020-8407784.php,text/html,200,sha1:XHWNALBDD6GVZTDGBPZ43CI2MB2PRVIQ,33511,336314132,CC-NEWS-20201111093831-00625.warc.gz,11,2020
"ke,co,philips)/c-p/hq912_15/electric-shaver",20201130071024,https://www.philips.co.ke/c-p/HQ912_15/electric-shaver,text/html,200,sha1:M5BB3ZFD6RTPEFX5EZTSKIXQBQU37WJ4,34146,138691260,CC-NEWS-20201130070511-00925.warc.gz,11,2020
"ru,kotofoto)/tolyatti/shop/uid_224496_krem_s_ekstraktom_kornya_novozelandskogo_lna_the_saem_urban_eco_harakeke_root_cream_60ml.html",20201108104405,https://kotofoto.ru/tolyatti/shop/uid_224496_krem_s_ekstraktom_kornya_novozelandskogo_lna_the_saem_urban_eco_harakeke_root_cream_60ml.html,text/html,200,sha1:ILWWYKBVDNKG2EG3KBVLUX2CG5ZQQTLA,98458,930725632,CC-NEWS-20201108090259-00576.warc.gz,11,2020
"it,sky,tg24)/spettacolo/musica/2024/04/05/concerto-the-kolors-tour",20240405153524,https://tg24.sky.it/spettacolo/musica/2024/04/05/concerto-the-kolors-tour,text/html,200,sha1:TXVB4SAJWOBZKHLEDVUU64LLOU3FWXQD,58431,650055898,CC-NEWS-20240405150403-03319.warc.gz,04,2024
"br,com,em)/app/noticia/internacional/2022/04/05/interna_internacional,1357881/unicef-aponta-mais-de-500-criancas-mortas-ou-feridas-no-iraque-por-minas-em.shtml",20220405150357,"https://www.em.com.br/app/noticia/internacional/2022/04/05/interna_internacional,1357881/unicef-aponta-mais-de-500-criancas-mortas-ou-feridas-no-iraque-por-minas-em.shtml",text/html,200,sha1:M5T4SYWWOYUOZIUZSBDAX4MDVWBD2SHQ,55115,134051339,CC-NEWS-20220405145749-00282.warc.gz,04,2022
"kr,co,kbs,news)/news/pc/view/view.do?ncd=7945780",20240422111333,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7945780,text/html,200,sha1:S6BRUT6GJ6SSHFV54LTHRNL2S7WUXKZQ,165883,60207614,CC-NEWS-20240422111047-03626.warc.gz,04,2024
"ps,samanews)/ar/post/459695/%d8%ac%d8%a7%d9%85%d8%b9%d8%a9-%d8%a7%d9%84%d8%a5%d9%85%d8%a7%d8%b1%d8%a7%d8%aa-%d8%aa%d8%ad%d8%b1%d8%b2-%d8%aa%d9%82%d8%af%d9%85%d8%a7-%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a7-%d9%81%d9%8a-16-%d9%85%d8%a7%d8%af%d8%a9-%d8%a8%d8%ad%d8%b3%d8%a8-%d8%aa%d8%b5%d9%86%d9%8a%d9%81-%d9%83%d9%8a%d9%88-%d8%a5%d8%b3",20210306123051,https://samanews.ps/ar/post/459695/%D8%AC%D8%A7%D9%85%D8%B9%D8%A9-%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AA%D8%AD%D8%B1%D8%B2-%D8%AA%D9%82%D8%AF%D9%85%D8%A7-%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A7-%D9%81%D9%8A-16-%D9%85%D8%A7%D8%AF%D8%A9-%D8%A8%D8%AD%D8%B3%D8%A8-%D8%AA%D8%B5%D9%86%D9%8A%D9%81-%D9%83%D9%8A%D9%88-%D8%A5%D8%B3,text/html,200,sha1:MKPE236AJY332YVGOBXAP3WKWQ7NHHPK,14449,953868720,CC-NEWS-20210306110104-00578.warc.gz,03,2021
